Class_0,Class_1,Class_2,Class_3,Class_4,Class_5
0.20152624161812066,0.18891223184365669,0.1969258939040098,0.18427282948059484,0.08490160330340066,0.14346119985021732
0.203570443183585,0.1963346976632641,0.18827142732025565,0.14532611214363275,0.12822481196029417,0.13827250772896843
0.2006391972739509,0.23995994501783585,0.18523376825682525,0.16069374773275769,0.08047194904168112,0.13300139267694921
0.17406040870484218,0.2680515716667044,0.18507109534738175,0.13881334011113672,0.11998735069228184,0.11401623347765305
0.1411286139057794,0.1612624119080908,0.21800480151836427,0.22714906346341288,0.06276257555413695,0.1896925336502158
0.1210868116397954,0.1245676540841589,0.21918219185775162,0.2505075835392256,0.04072693017008237,0.24392882870898608
0.18616374858642154,0.14534074618915832,0.19235268533972533,0.20903393981162505,0.08293376703989905,0.18417511303317075
0.1989147875947092,0.1698110738591282,0.22734996384212214,0.20975142304148295,0.07064228366722286,0.12353046799533482
0.1589060559307238,0.2111609840574717,0.214180031195346,0.206289843715403,0.08414805804067224,0.12531502706038322
0.14590330298603524,0.18457225152218865,0.2617811622628795,0.19072380383602616,0.059601842317543355,0.15741763707532708
0.16442611823472042,0.22391411333091027,0.22063193186899074,0.16642793906614842,0.09388627778592873,0.13071361971330145
0.13490040921976976,0.15446037570972576,0.178466241184435,0.2774953045587268,0.05043410636188672,0.20424356296545598
0.18393343302450904,0.2411199578386434,0.1894974933966116,0.17224835718993403,0.0958419369067398,0.11735882164356223
0.1969676290299076,0.24433800232545458,0.16403011586031704,0.13517928429097434,0.1417596228320494,0.11772534566129703
0.19117558547830157,0.24381877844195005,0.14244749380832172,0.1449047083812392,0.12160198957997703,0.1560514443102104
0.19201948892789736,0.28177608611231475,0.16264969639800558,0.13695723799118545,0.10386473116755424,0.12273275940304271
0.1661277984938036,0.18188095174787022,0.23999561053734808,0.20526809105139907,0.0587669891268638,0.14796055904271524
0.1403497749508867,0.14899239391283375,0.27614757325359995,0.2450022711335221,0.04485021008445699,0.14465777666470048
0.1912058514073069,0.22260314292796882,0.20507419289319018,0.14658079001863206,0.11622996587191378,0.11830605688098839
0.16279837260001284,0.16598279811812952,0.1961552771176534,0.24284186215321962,0.046515028631148495,0.18570666137983605
0.16775240783961132,0.28343828996960196,0.17230713995593377,0.13877204950979638,0.09592931078642708,0.1418008019386295
0.08696614269699314,0.11054353908055933,0.27882515519793666,0.28428498672513425,0.029815575338983033,0.20956460096039353
0.13914296558547395,0.14095680073340722,0.17201118532354942,0.24547342791142962,0.05618542426322859,0.24623019618291125
0.16361396854669652,0.2132532601292916,0.1777048993511685,0.15222022495717522,0.12278596493514654,0.1704216820805216
0.17060530846990457,0.22530838008937853,0.16488976018578175,0.17516369472003251,0.11103244981102076,0.15300040672388177
0.1479640948104727,0.14262702897195817,0.21692155814889622,0.2628445508081624,0.043537054300973016,0.1861057129595375
0.20725366650546156,0.19871050871389798,0.1984111030446072,0.18223663299867,0.08361329627989303,0.12977479245747037
0.15549088859355292,0.1883680798204142,0.22435145643695026,0.22417783421373766,0.06243206293072119,0.14517967800462375
0.1467198032663825,0.22222223951614084,0.19592747342486444,0.21720585142185075,0.0618853471925562,0.15603928517820526
0.1701931195778132,0.27983300042263665,0.16281744800843478,0.12268154751659748,0.14299799517976503,0.12147688929475281
0.1551221401794866,0.13209441457241372,0.317870317089217,0.19886949068077622,0.04504277337976345,0.15100086409834307
0.20774157772647364,0.25449170280277633,0.17423974927606767,0.12478413768732177,0.11381124872029413,0.12493158378706645
0.1419223476797094,0.11269924856087604,0.22842370838509474,0.28426220356665444,0.046709395141861614,0.1859830966658038
0.1487667354521636,0.18999890139911002,0.19972588026451682,0.23217444344998567,0.055887676599718744,0.1734463628345052
0.08949076638495262,0.11796623538738943,0.19862702681789157,0.3266105751815671,0.028364914276982685,0.2389404819512165
0.15622482833182733,0.2505611951817638,0.15549513611665,0.14161998353428007,0.12658278389628838,0.1695160729391905
0.1769731770000742,0.1604845517058588,0.23065654168334254,0.22222690528539824,0.07006775998197654,0.13959106434334972
0.09633094668035064,0.1191631375283389,0.23818166781993377,0.27865516859621536,0.04763755441358647,0.2200315249615749
0.19432074929035636,0.21363234870461467,0.23066694725471598,0.16973110076117404,0.0875308225937762,0.10411803139536291
0.14289436617459472,0.2212376081759143,0.23012183517586193,0.16398250618220583,0.06795836272756445,0.1738053215638587
0.21133869806504982,0.18591627661580848,0.16994895605849128,0.19020840175904477,0.08122242657755227,0.1613652409240534
0.19462453858367038,0.2507692805641366,0.1986456649093103,0.13812668184567006,0.0946030322543041,0.12323080184290856
0.2559251704558926,0.17266148790037922,0.2027936126676705,0.17063035725102638,0.08236274232750221,0.11562662939752916
0.15626799251417772,0.21857754007358055,0.15576772054533525,0.16113341503726802,0.0931294529911653,0.21512387883847311
0.13806923572842938,0.1975959151661975,0.1785117222125503,0.24999763429652544,0.06276807831916971,0.17305741427712767
0.20324794416240813,0.20973215814766938,0.22360524029274562,0.1511460159993081,0.11092513036712628,0.10134351103074243
0.10994479236917983,0.1638954097998097,0.18365787121494487,0.21236627908471853,0.06186828543017909,0.268267362101168
0.1732822531224043,0.1877721376064887,0.19959041919594367,0.18625499685261787,0.07844277692819324,0.17465741629435222
0.1024988108487698,0.18447205966937127,0.1560218272339084,0.2769665119525089,0.04470888611496885,0.2353319041804728
0.15417440642740368,0.14177847745592384,0.21874652294389685,0.22259227434406395,0.07284147981650649,0.1898668390122052
0.13373039963699465,0.1233546078145388,0.2586472046340064,0.2866468912268585,0.03370579859217074,0.1639150980954308
0.2144565015942404,0.23098799745583887,0.17747793220128563,0.1437502095408936,0.12400770610284988,0.1093196531048915
0.14484486462505353,0.20189028490420852,0.15968597915416397,0.19221430022363534,0.07379688757199236,0.22756768352094625
0.14770179259644342,0.12459684707765237,0.27802010301500124,0.22199305101860867,0.051265650981664745,0.17642255531062948
0.15264774912181542,0.12296267075356979,0.2427161238138655,0.2670803543600916,0.04484059642589969,0.16975250552475785
0.18390577321491444,0.19343239981446464,0.24835320908997222,0.14698988503992155,0.0791183797740361,0.148200353066691
0.19954499329914277,0.1967558813422559,0.19635759155394253,0.18711441908469184,0.07778207019306142,0.1424450445269055
0.16100902143782247,0.20070847181360027,0.18086154684879668,0.17830072783951537,0.11873033531326468,0.16038989674700058
0.19134351969450475,0.26125125704962965,0.17728883954483504,0.11597620178202629,0.13155303920551356,0.1225871427234906
0.11951701613793002,0.14524605269937962,0.19866045099474947,0.24626625421495124,0.04336715025345536,0.24694307569953422
0.14991715830805302,0.1748127632260988,0.20527325501053967,0.21409788302840166,0.08632371895934919,0.1695752214675576
0.15455604080448054,0.2113598720055867,0.18878769042095583,0.10154510647155147,0.21932007646912827,0.12443121382829721
0.21635309172900818,0.16338496922902976,0.2562415444193208,0.15842011332529937,0.08912003109589813,0.11648025020144379
0.17455063642670804,0.2549236062421447,0.14413849598140993,0.14233462332077262,0.11406509957199257,0.16998753845697223
0.1844175815369748,0.28260635055048755,0.16887172758196387,0.1045315542560189,0.15606862719627929,0.10350415887827552
0.22539500869490514,0.16910798771111296,0.2352011744382024,0.162428664611151,0.06362146152001232,0.14424570302461615
0.186166514115122,0.25891311189886457,0.16245968117352616,0.16047082169267973,0.09175397948739077,0.14023589163241673
0.1044829778316489,0.12480410187809637,0.2316337729576901,0.26258109482192427,0.035819970561030964,0.24067808194960943
0.15731320907799068,0.21260416968005497,0.17594271116418586,0.17099299152092973,0.07301971462503841,0.21012720393180048
0.15935844600472043,0.14798415190026146,0.2171898189841145,0.2520111177573178,0.06498972378184825,0.15846674157173746
0.18468083772528462,0.20290632543285414,0.17864777758274802,0.14213323690471474,0.12033077944743337,0.1713010429069652
0.2328932991372636,0.2048529840906605,0.2266550828621089,0.1285327689619935,0.12051000947811961,0.08655585546985389
0.18939429326535281,0.21880483077753526,0.17550103075675286,0.15878709829515858,0.12644190186317616,0.13107084504202432
0.15770055838895172,0.1594356450379914,0.2729504819941796,0.22397524289697693,0.05150507972257305,0.13443299195932723
0.13228666398296843,0.17259027877156657,0.21583072845330414,0.23928696653616666,0.0818639099296854,0.15814145232630866
0.22172323322913834,0.19068838318659306,0.17956770902464744,0.12713043381235342,0.18140472350871978,0.09948551723854807
0.1754110228909526,0.17888066875880126,0.20519968281306414,0.2514488094366001,0.0586098554807575,0.13044996061982445
0.1622499212127399,0.2847011187896896,0.16765720362154918,0.16427711107620036,0.10096529197557588,0.12014935332424516
0.15140813219357543,0.3036370616083569,0.18489922864059538,0.13814673431066604,0.09705073815479626,0.12485810509200992
0.1769017715508807,0.2293617939910868,0.1835651434798919,0.14101793081004713,0.125810246555539,0.14334311361255442
0.2016034372043332,0.2072352815045664,0.2185229511437599,0.16216012077051928,0.09526443246557531,0.11521377691124582
0.2079331208019195,0.18357361274353218,0.24869713548666078,0.16662142405749258,0.06965392362701178,0.12352078328338315
0.1835779325620017,0.26652915186858267,0.18736977584415945,0.11459094536091077,0.145663520413478,0.10226867395086744
0.16625715442398165,0.2387331621030056,0.15202186674192836,0.1361127691608011,0.17616933637420268,0.13070571119608065
0.1476254670497275,0.18896887455927258,0.17388664085592948,0.1909330653707424,0.09111156477292101,0.207474387391407
0.19694264672015283,0.2902914012539499,0.1549507062944684,0.12158473476053122,0.1406290709363215,0.09560144003457607
0.14115703476085306,0.1729592340946045,0.22397712759807914,0.1845424718241483,0.0768706869905132,0.20049344473180186
0.15593510077371744,0.19682880645338946,0.18154234727652602,0.21539788095375356,0.09853779946558833,0.15175806507702516
0.14285650265953936,0.2721777454337424,0.1815742868506582,0.15934456341186054,0.12111378588074886,0.12293311576345063
0.17773050946199745,0.17966733342443408,0.22384118933957187,0.19318307269126855,0.07309574462283948,0.15248215045988867
0.21417311053439456,0.19317450736621897,0.20163752772496363,0.1685111688006598,0.09134003974881436,0.13116364582494863
0.18046286096149888,0.21074259212190022,0.2191929617357538,0.15281974844408192,0.1176502416721758,0.1191315950645894
0.14962240064927607,0.23376028169120042,0.17569151264894262,0.16687155448292296,0.10278269849463839,0.1712715520330196
0.16356866065754444,0.2730478819041371,0.18351905548009592,0.146728024599345,0.09714090421876384,0.1359954731401135
0.18702989387082844,0.1764442349046594,0.22640202093567086,0.1702887952625955,0.10182239688648922,0.1380126581397565
0.15536364601088243,0.22531986139067192,0.21283202670225193,0.18246614191997207,0.06345068522348624,0.16056763875273533
0.1454839167541786,0.3009698704094508,0.19326855068610554,0.12447071193708348,0.1089350859154975,0.12687186429768402
0.11446251452430345,0.15954486031425164,0.27303372501773804,0.19353196132856498,0.04956230997951759,0.2098646288356243
0.184141561031158,0.1644610177773429,0.27675600458473476,0.1882940022406634,0.06909675259679472,0.11725066176930626
0.18953706379971522,0.1669216930458499,0.22713287607024252,0.19723978892942517,0.06609265415186802,0.15307592400289924
0.17673647146623794,0.27661011264082147,0.15056869810035964,0.14699580429256995,0.10949956782811471,0.1395893456718963
0.20298654390075066,0.19238138411713168,0.19114312440118372,0.18648195192967526,0.11416897943521975,0.11283801621603887
0.18331063834259198,0.17793859457540118,0.19250632165177436,0.1657435219281056,0.11683659071901556,0.16366433278311132
0.1772922128346977,0.1557314175339228,0.2581675674009272,0.23457737017273825,0.0457681026352602,0.12846332942245384
0.16433862934390314,0.25783335155872145,0.16919942830579005,0.18712461467866687,0.09420977828867912,0.12729419782423956
0.11051186142226618,0.14760988510816242,0.22080069862765236,0.2561922854390413,0.04556382233064346,0.21932144707223422
0.16960159863895086,0.273237150697271,0.18952748379572418,0.15575844684040172,0.10041043719330103,0.1114648828343513
0.12745325247468456,0.19591001466932567,0.16174878301541679,0.20034075995181627,0.051882552486214345,0.2626646374025424
0.2289411840061572,0.20143949637817216,0.19620566240812198,0.12213672151338631,0.12952831619160612,0.12174861950255607
0.11738722024511711,0.14173705047556306,0.20183170108713488,0.3229227803876993,0.039696498712327,0.1764247490921588
0.20377042175169308,0.15916572083588856,0.2354318911693585,0.1480247013827014,0.15661599891204317,0.09699126594831528
0.10612571885731847,0.20198647551890195,0.13822899440162686,0.25830691259194055,0.055009434551438016,0.2403424640787742
0.1377778738648784,0.19936810153011497,0.18133504147814294,0.22954422129737384,0.06705000914517018,0.18492475268431968
0.10320715118148271,0.10626709770123831,0.249410679530754,0.29769889214438844,0.05209056239823118,0.19132561704390527
0.1673062505780026,0.1809583510084974,0.250424381604276,0.19193724793415562,0.07317791184075952,0.1361958570343089
0.1399882286389699,0.19358207515973205,0.22767251726217677,0.21104848987132346,0.08648614467452231,0.14122254439327536
0.11175310829573626,0.19375437935505863,0.18069161027687092,0.24753371253131368,0.06762360692566759,0.19864358261535292
0.14360578809978777,0.24104265904960415,0.133599423671396,0.1879857908435384,0.09623154691951533,0.19753479141615837
0.17958182228000807,0.18544641884699903,0.20998202965650276,0.178494021241042,0.08647541571941342,0.16002029225603476
0.11416067062322845,0.16885914360334708,0.1717192458518827,0.264202442154101,0.048745416805102915,0.2323130809623379
0.1440244269977105,0.281868559379984,0.15925364016592428,0.13620621966706253,0.0992010724435042,0.17944608134581447
0.17273215188931096,0.1897999630674588,0.2471899574365819,0.2089448163266368,0.057816280471489234,0.12351683080852227
0.13604022851888928,0.12592462866561108,0.2755315322086963,0.2388395818177153,0.0428639639757189,0.18080006481336908
0.18031223975175614,0.23590570508993425,0.19968097015179914,0.18421156868833494,0.07468890555828275,0.12520061075989283
0.09860874468509209,0.1165254559121392,0.19208382962200599,0.3263446599575153,0.027815294767967864,0.23862201505527952
0.16118413738449483,0.1996363336807805,0.21365858793260378,0.23222851361115915,0.05619609400902427,0.13709633338193744
0.15204163633000162,0.17378787542662177,0.21650588212176042,0.18496026686834893,0.05762689760852713,0.21507744164474019
0.10915222839464808,0.16160741433852743,0.17172327335286802,0.24803602081993975,0.05123460999934144,0.25824645309467525
0.19372720083689748,0.16694880559204447,0.27152239360910324,0.18188206533235884,0.07349598663015375,0.11242354799944226
0.12682562284820884,0.20985269495344092,0.1687204879794297,0.20815740537536492,0.1044025630538652,0.18204122578969034
0.17163064308500528,0.16326812042247257,0.27851818253206095,0.19959809381523652,0.06748625098769608,0.11949870915752858
0.15098078583868135,0.20328879937904648,0.18618583980346848,0.1777418797148425,0.09226208908522476,0.18954060617873641
0.15008843163642813,0.17645594652685398,0.21740872157414892,0.21717431087480826,0.08334227052478398,0.1555303188629767
0.09999810555238903,0.10649589529515704,0.23865857996557488,0.31743544978906946,0.035260511804372945,0.20215145759343656
0.12182684926675146,0.17017910119007157,0.2018703030959409,0.2321764139729256,0.058358016774705576,0.21558931569960488
0.1439667872073292,0.1962691714459425,0.18351275837213826,0.21189811815093865,0.06917999137783225,0.1951731734458191
0.1880051140761041,0.17782979670459292,0.20269476724992413,0.19497208582648531,0.06987268209447514,0.1666255540484183
0.1652410786034125,0.14926326829160286,0.2036368438374771,0.23334512286132686,0.06424260811204487,0.1842710782941359
0.23507889418041233,0.23266640883627684,0.20001786392870924,0.13241770149431253,0.1019819843161288,0.09783714724416034
0.1306151597908946,0.11716275199678801,0.2650928555401848,0.2709741045160396,0.050522120578728916,0.1656330075773641
0.153184811120681,0.19159117007358853,0.21285446251780607,0.2062486173257202,0.07315326595315558,0.16296767300904857
0.19440386429674916,0.2061672278029692,0.19600738958663627,0.1826437437408281,0.08790088139627926,0.13287689317653809
0.11517048174294786,0.13085927101492612,0.21799325652163593,0.24013815420727325,0.05504544204420615,0.24079339446901077
0.08375612782092755,0.1283223625674431,0.23529221569057465,0.2876480210698782,0.02554869673294443,0.23943257611823204
0.15772338934996155,0.2286677663686214,0.14739555680967842,0.1837771700327053,0.08754634943010078,0.1948897680089326
0.1804839832835115,0.1673453145461004,0.214011969197856,0.2511287429491697,0.06535940247211536,0.12167058755124698
0.16246082114433166,0.2671353597480961,0.14191721848242025,0.16781164218097655,0.11486331175371589,0.14581164669045954
0.16592436112656625,0.14973751694672915,0.25216833519831894,0.1965265244449229,0.06068525983349091,0.17495800244997192
0.13818853213991045,0.23829927665140382,0.17950686839734198,0.1142658789550054,0.18470034170645902,0.1450391021498793
0.20337086987047634,0.18740830526285943,0.22427165219968326,0.1597911018847561,0.10106728549048732,0.12409078529173762
0.13296794479603408,0.18423216437150364,0.21190007711416664,0.2518737009958361,0.0500568674070891,0.1689692453153705
0.11131700030716596,0.12644399656320376,0.27695159921033186,0.24919919548392183,0.03859678776925986,0.1974914206661168
0.23055720389056053,0.17715758332582154,0.2090042442064513,0.1605081891123823,0.10021089434760184,0.12256188511718256
0.1390187754508116,0.1704902028000836,0.25193875863646614,0.20742480244269135,0.06429041971328635,0.16683704095666108
0.15230640711383858,0.19709603352183083,0.25206967345794395,0.17114153985632805,0.09174384807560157,0.135642497974457
0.18863252143562825,0.24660279585264172,0.21253920290155023,0.1384013533389113,0.10141957613536355,0.11240455033590488
0.16308094719221938,0.14524145628023497,0.2422668769392723,0.2121249428199809,0.07726160148837086,0.16002417527992158
0.187639345624604,0.19746132099519859,0.2315860198941362,0.1540096253403333,0.07710203929537902,0.15220164885034893
0.16400684920872532,0.1806989412824136,0.19322022232096983,0.22014526307539956,0.05875807253297777,0.18317065157951384
0.13229347433801975,0.14345825757984076,0.24389915112674027,0.24654561138957704,0.05620520802938679,0.17759829753643533
0.15650293994257689,0.20150171112576204,0.2159170144789196,0.2082998341126577,0.06434040654280145,0.1534380937972823
0.1870377356962803,0.23102554696461097,0.1648475930784846,0.15333507554613285,0.15284508216631193,0.11090896654817933
0.18509249077081516,0.2126885951845639,0.20119048646698007,0.15402301710201816,0.11618279576474765,0.1308226147108751
0.1490929783474217,0.18458037078824652,0.21649569160354976,0.23279888860594267,0.05424319798442298,0.16278887267041636
0.19846618004030886,0.2179874085388822,0.21775658294084405,0.14111485668544893,0.08190490930237465,0.14277006249214125
0.17289970870835708,0.21109932212354376,0.23263459579033804,0.15549940191668765,0.12611939550366605,0.10174757595740734
0.22158032299313202,0.19497359657933905,0.18865329764745017,0.13552870662847666,0.10198715476582859,0.1572769213857736
0.11790375410144446,0.20045651667919265,0.18864918408314824,0.21493846819305473,0.07741986963258457,0.2006322073105754
0.1534918216136325,0.2510469484622409,0.16936217985432683,0.1439151958620791,0.15689357336163007,0.12529028084609065
0.14720466239132385,0.2154127780723033,0.2007332512725767,0.17884758168632403,0.11668543778728385,0.14111628879018828
0.13653470315060665,0.16993797216073006,0.27489476109463395,0.21949142503333663,0.05568851399108053,0.14345262456961233
0.18835802480981423,0.24469140254664776,0.19040483441468048,0.16187274263394857,0.08428118570015727,0.13039180989475166
0.18443171042641254,0.13433933247166596,0.31390046584197073,0.20069669812860338,0.054552002956624754,0.11207979017472261
0.1370764049034202,0.21801164692996683,0.1665350274206603,0.21543490651852804,0.07989556953011706,0.18304644469730774
0.15808225406419069,0.12367386907084332,0.24906845825141907,0.22474034718088529,0.05449992671908675,0.18993514471357492
0.2346244977114047,0.21663856387245597,0.1775437311157979,0.1519373023720918,0.08482832569063847,0.13442757923761117
0.13187827018748233,0.23647540808239997,0.16283003443154315,0.2046698308675714,0.09581940327252278,0.16832705315848032
0.11439801933839047,0.13223079619706551,0.20112616979957665,0.34763206474280894,0.038539759163601,0.16607319075855734
0.10720112324716467,0.13772514433219893,0.2580211433525561,0.24299121035013854,0.04781194902663123,0.20624942969131058
0.17574687411483408,0.15844769038131262,0.21724578806842865,0.2097817737843884,0.0700728507651581,0.16870502288587813
0.13740773724665412,0.17720963314826974,0.23377531132740245,0.24113020623320677,0.05781614801029515,0.15266096403417184
0.12871313943169682,0.15039336109219634,0.29816151462525486,0.21673299793200207,0.05076890290104917,0.15523008401780064
0.22164248977475481,0.20884311842279704,0.21287270503495972,0.14969955952340547,0.08325930940344321,0.12368281784063984
0.16039615767857435,0.22437570859739442,0.19297219586593786,0.21320799623059222,0.05748795082402281,0.15155999080347837
0.18271872955140034,0.17107891293253782,0.24971502604607895,0.2285408610129101,0.0473435142238566,0.1206029562332161
0.12407309764622458,0.14233035985021752,0.25998096163633094,0.2635509834261064,0.035651715186826805,0.1744128822542938
0.20496642908631596,0.23872439428822156,0.18369071053222574,0.14571416746271532,0.10082798228618607,0.12607631634433525
0.10726786225421736,0.11231509045471834,0.22820163728755485,0.2876541948070741,0.030623939047787062,0.23393727614864834
0.1805826735125287,0.15571380869258605,0.31662816321145293,0.1596507084466166,0.05406999054733039,0.1333546555894853
0.19763968002968535,0.22309234192506372,0.1943059728970699,0.14180403715044504,0.11273268202838954,0.1304252859693464
0.1911920576166688,0.20238458867130305,0.21573606966303577,0.19779773660018257,0.07295249266191596,0.11993705478689393
0.12379932313393377,0.19164479303391102,0.19772039442140532,0.23339323690276953,0.07565882862682029,0.17778342388116009
0.20226362441918333,0.17984030865910647,0.16526219208077075,0.16405672935457133,0.11178988173651533,0.17678726374985282
0.1585449924691538,0.1269319704843916,0.27692584631912853,0.26631031381648795,0.04541370642427311,0.1258731704865651
0.21588789840228273,0.20217936782734441,0.18217221952624907,0.16717255258386915,0.11723331150596952,0.115354650154285
0.18327199751614914,0.217500666136256,0.1947439252673183,0.1198983171004426,0.1833849747719863,0.10120011920784779
0.16834921134705888,0.17216436311305328,0.19598692236259108,0.20208141661113005,0.07335330649277624,0.18806478007339048
0.13535421064382358,0.18172757349550261,0.2558857279295446,0.19180989926874056,0.07647361240491879,0.15874897625746986
0.11122960247903747,0.11638520916992,0.20024906464957462,0.25222676879601563,0.049624986098690455,0.2702843688067619
0.1865764256955641,0.21693926396167135,0.26856546677218873,0.1497364616948326,0.08972323736445692,0.0884591445112864
0.1409852666942264,0.1544196814575294,0.20162569810674758,0.24320013395680706,0.05383924403124303,0.20592997575344654
0.18111765597042984,0.2446406218651337,0.18458060433767426,0.13379063595919571,0.13210190328580387,0.12376857858176268
0.10781919292552948,0.1848474863027494,0.17708576598706952,0.28108072862846784,0.04555219328683758,0.20361463286934614
0.18494194361209532,0.18577316328401194,0.2026883579933189,0.1940082587040148,0.10161033130690147,0.13097794509965757
0.19490829886624322,0.17523571511198055,0.2788124790521738,0.16572975711040816,0.07819899406963265,0.10711475578956156
0.1693520681443054,0.16333457021294726,0.22215619084180283,0.2035699404295648,0.05504776126005782,0.18653946911132194
0.15353353746627524,0.1609562651346946,0.23375573541787287,0.2452547913845693,0.05127273095246977,0.15522693964411816
0.14381343242113526,0.12875593293166815,0.2002740347773036,0.2646325048931363,0.062478621434813655,0.200045473541943
0.17190219518627015,0.29378253473060834,0.168636046663372,0.12717624974080838,0.1316482235811505,0.10685475009779066
0.14239868780329284,0.1642413957350567,0.22473906421335854,0.1933978545276541,0.08837155346945205,0.18685144425118588
